# Korean UI strings -- In Falsus
# Format: <Key><TAB><KeyName><TAB><korean>. Key is the integer
# Str.Strings.Key enum value; KeyName is that enum member's name
# (informational only -- pack-ui-strings matches by Key, never by name).
# Only rows this project translates are listed; everything else keeps
# its English text (format strings, judgment badges like EXACT/NEAR,
# debug/unused entries, language self-names).
884	Tutorial_NotifyCraftingUnlocked0	CARD CRAFT에서 더 강력한 새로운 카드를⏎제작할 수 있게 되었습니다.⏎'<b>설계도</b>' 버튼을 클릭해서 카드 제작을⏎실제로 해 봅시다.
885	SettingsName_AudioDeviceType	오디오 출력 방식
886	SettingsName_AudioBufferSize	오디오 버퍼 크기
887	SettingsExplain_AudioDeviceType	출력에 사용할 드라이버를 변경합니다.
888	SettingsExplain_AudioBufferSize	드라이버의 버퍼 크기를 변경합니다.
889	SettingsAudio_AudioBufferSize_DeviceDefault	장치 기본값
890	SettingsAudio_AudioDeviceType_SystemDefault	시스템 기본값
891	Story_IntroVideo_Stable	안정형
892	Story_IntroVideo_Thin	희박형
893	Story_IntroVideo_Dense	밀집형
894	Story_IntroVideo_Islands	군도형
895	Story_IntroVideo_Shifting	변이형
896	Story_IntroVideo_LowVisibility	시야 불량형
897	Story_IntroVideo_Splitting	분열형
898	Story_IntroVideo_Needling	침상형
899	SortButtonDescription_BaseIdAscTierAsc	TIER (오름차순)
900	SortButtonDescription_BaseIdAscTierDesc	TIER (내림차순)
901	SettingsName_EncounterSfxVolume	인카운터 SFX 볼륨
902	SettingsName_VisualNovelVoiceVolume	비주얼 노벨 보이스 볼륨
903	SettingsName_VisualNovelGeneralVolume	비주얼 노벨 전체 볼륨
904	SettingsName_UiBgmVolume	UI BGM 볼륨
905	SettingsName_UiSfxVolume	UI SFX 볼륨
906	SettingsExplain_EncounterSfxVolume	인카운터 관련 효과음⏎음량을 조정합니다.
907	SettingsExplain_VisualNovelVoiceVolume	비주얼 노벨 보이스 음량을 조정합니다.
908	SettingsExplain_VisualNovelGeneralVolume	비주얼 노벨 BGM과 효과음⏎음량을 조정합니다.
909	SettingsExplain_UiBgmVolume	메뉴 화면 등 UI에서의⏎BGM 음량을 조정합니다.
910	SettingsExplain_UiSfxVolume	메뉴 화면 등 UI에서의⏎효과음 음량을 조정합니다.
911	Settings_AdvancedAudio	고급 오디오 설정
912	Settings_AdvancedAudio_WarningDescription	이 설정을 변경하면 음성이 끊기는 등의 문제가⏎발생할 수 있습니다.⏎음성이 불안정하다면 버퍼 크기를 늘리거나⏎시스템 기본 드라이버를 사용해 보세요.
913	Settings_Instant	즉시 표시
914	Tutorial_Timeline0	<b>타임라인</b>에 오신 것을 환영합니다. 여기서⏎각 이야기를 따라갈 수 있습니다.⏎또한 이미 읽은 장면도 다시 읽을 수 있습니다.
915	Tutorial_Timeline1	각 캐릭터의 시점으로 그려지는 시나리오를 통해⏎《In Falsus》 세계의 진실을 파헤쳐 봅시다.
916	Tutorial_DropResults0	인카운터를 클리어해서 <b>입자</b>를⏎획득했습니다.
917	Tutorial_DropResults1	입자는 <b>뮤직 플레이</b> 내에서 도전할 수 있는⏎인카운터, '리멤브런스'에서도 획득할 수⏎있으며, 시나리오 인카운터를 처음 클리어할⏎때도 획득할 수 있습니다.
918	FinalizeCard	카드 최종 확인
919	AvailableTraitsUpper	특성 후보
920	SwitchColorUpper	색상 변경
921	ColorChangeNotAvailable	이번 제작에서는 카드의 색상을 변경할 수 없습니다
922	NoTraitsAvailableUpper	장착 가능한 특성 없음
923	NoTraitsAvailableDescription	이번 제작에서는 특성을 가진⏎입자가 사용되지 않았습니다
924	IotaSelectedDeleteConfirmationTitle	입자 삭제
925	IotaSelectedDeleteConfirmationDescription	선택한 종류의 입자를 모두 삭제하시겠습니까?
926	Tutorial_CharacterSelect_Index3	캐릭터 선택을 변경하면 홈 화면의 BGM을⏎커스터마이즈할 수 있습니다.⏎리듬 게임 부분의 점수나 카드 제작 등⏎<b>다른 게임플레이 요소에는 영향을 주지⏎않습니다</b>.
927	Tutorial_EncounterConnect7_5	<b>페이즈가 바뀌면 공명 게이지는 0으로⏎초기화</b>됩니다.⏎즉, 공명 게이지를 채울 기회는 5번.⏎⏎최대한 많이 EXACT 판정으로 연주해서⏎상대에게 큰 데미지를 입혀 봅시다!
928	Tutorial_EncounterConnect8_5	<b>또한 상대의 HP를 0으로 만들어도 상대는⏎계속 공격합니다</b>. 곡이 끝날 때까지⏎상대의 공격을 버텨 내야 합니다.⏎⏎인카운터 튜토리얼은 여기까지입니다.
929	Tutorial_EncounterMeditation1_1	진행 게이지는 노트를 연주할 때⏎<b>당신이 주는 데미지</b>로 상승합니다.
930	Tutorial_EncounterMeditation1_2	반대로 상대로부터 데미지를 받으면⏎진행 게이지가 감소하고, 동시에 <b>방해도</b>가⏎쌓입니다.⏎⏎쌓인 방해도는 진행 게이지의 상승량을 줄여⏎게이지가 잘 차지 않게 됩니다.⏎⏎방어력이 높을수록 받는 방해도가⏎줄어듭니다.
931	Tutorial_EncounterMeditation1_3	양측의 <b>공격력</b>은 서로가 주는 데미지량에⏎영향을 줍니다.⏎⏎<b>당신의 방어력</b>은 상대로부터 받는 방해도를⏎줄이고, <b>상대의 방어력</b>은 진행 게이지를⏎채우는 데 필요한, 당신이 줘야 할 데미지의⏎총량에 영향을 줍니다.
932	Tutorial_EncounterMeditation2_1	곡이 끝나는 시점에 진행 게이지가 100% 이상이면⏎인카운터는 성공입니다.
933	Tutorial_Loadout1_1	<b>공격력</b>: 노트 연주 시 기본 데미지량에⏎영향을 줍니다. 실제로 주는 데미지는 각 노트의⏎판정에 따라 달라지며, EXACT에서는 그대로,⏎NEAR에서는 줄어들고, BREAK에서는 0이 됩니다.⏎또한 노트를 BREAK하면 받는 데미지가⏎늘어납니다.
934	Tutorial_Loadout1_2	<b>방어력</b>: 인카운터 시작 시 HP 총량에⏎영향을 줍니다. HP가 많을수록 받을 수 있는⏎데미지도 많아집니다.
935	Tutorial_DiscoveryPart1_5_1	각 마스터리 챌린지와 습득 가능한 캐릭터⏎스킬은, 왼쪽 위 '마스터리' 옆 박스를⏎클릭하면 확인할 수 있습니다.
936	Tutorial_DiscoveryPart2_0_1	미확정 구역은 설계도 내에서 아직 발견되지⏎않은 컬러존이 남아 있음을 나타냅니다.⏎이를 발견하면 카드 설계 시 선택지가 늘어나며,⏎설계도의 발견 게이지도 상승합니다.
937	Tutorial_MasteryChallengesTutorial1_1	여기를 클릭하면 챌린지 내용을 확인할 수⏎있습니다.
938	Tutorial_MasteryChallengesTutorial2_1	물론 마스터리 챌린지를 달성하려면 입자 배치가⏎조건을 만족하는 것뿐만 아니라, 카드가⏎올바르게 제작되어야 합니다.
939	Tutorial_CraftingColorChange1_1	제작한 카드는 나중에 색상을 변경할 수⏎없습니다. 제작을 확정하기 전에 잘⏎고민해 보는 것을 추천합니다.
940	Tutorial_CraftingRange0_1	카드 범위는 그 카드에만 반영되며, 로드아웃 내⏎다른 카드의 특성에는 영향을 주지 않습니다.
941	Tutorial_CraftingRange1_1	특성의 효과 범위는 곡에 설정된 5개 페이즈의⏎한계를 넘지 않습니다.
942	Tutorial_DialogTitle_ScenarioEncounters	시나리오 인카운터
943	Tutorial_DialogTitle_SongDifficultyTiers	곡의 난이도
944	Tutorial_DialogTitle_CardLoadout	로드아웃 확인
945	Tutorial_DialogTitle_EnhancingCards	카드 강화
946	Tutorial_DialogTitle_RemembranceAndIota	'리멤브런스'와 '입자'
947	Tutorial_DialogTitle_DiscoveryAndMastery	'발견'과 '마스터리'
948	Tutorial_DialogTitle_TryAgain	다시 시도해 봅시다
949	Tutorial_DialogTitle_InsufficientIota	입자 부족
950	ReflectionFailedUpper	리플렉트 실패
951	HexColor_Red_Upper	빨강
952	HexColor_Yellow_Upper	노랑
953	HexColor_Green_Upper	초록
954	HexColor_Blue_Upper	파랑
955	HexColor_Purple_Upper	보라
956	TraitPresent	특성 있음
957	TraitNotPresent	특성 없음
958	PotencyUpperLabel	출력
960	RemoveUpper	삭제
961	CannotDeleteLastCardPrompt	각 카드는 최소 1장씩 보유하고 있어야 합니다.
962	Continue_Timeline	안읽음으로
963	Continue_TimelineEntryContinueModal	이어서
964	Continue_ResultsScene	다음으로
965	PotencyMultiplierTitle	출력 배율
966	BasePower_Upper	기초 공격력
967	BaseFortitude_Upper	기초 방어력
968	Hub_Upper	홈
969	NoEncounterSelectedResultsUpper	리멤브런스 미연결
970	FreePlayDescription	인카운터가 비활성화되어 입자를 획득하지⏎않습니다.⏎곡 점수는 평소처럼 기록됩니다.
971	Tutorial_DropResults2_Demo	입자를 사용해 카드를 강화하고, 어려운⏎리멤브런스에 맞서 봅시다.⏎데모판 튜토리얼은 여기까지입니다.
972	Tutorial_RecipeSelectCraftingSystem15	그럼 카드 제작을 확정합시다.⏎⏎여기를 클릭하면 제작할 카드의⏎최종 확인 화면으로 이동합니다.
973	Tutorial_RecipeSelectCraftingSystem16	여기를 클릭하면 제작할 카드가 확정되고,⏎이번에 설계한 강함의 카드를 얻습니다.
974	SelectMultiple	다중⏎선택
976	Crafting_ProgressScenarioUnlockDescription	이 기능은 시나리오를 진행하면 해금됩니다
977	Event_ThanksForPlaying	플레이해 주셔서 감사합니다
978	Event_PleaseFollow	In Falsus 공식 계정을 팔로우해 주세요.
979	IllustTitle_Upper	일러스트
980	StoryModal_FastForwardAllowTitle	경고
981	StoryModal_FastForwardAllowDescription_Long	아직 읽지 않은 시나리오 장면을 건너뛰려⏎합니다.⏎⏎시나리오의 중요한 순간을 더 깊이 즐기실 수⏎있도록, In Falsus는 중요한 장면에 도달하면⏎'자동 재생'으로 전환됩니다.⏎해당 장면이 끝나면 빨리 감기가 다시⏎활성화됩니다.⏎⏎정말 아직 읽지 않은 내용을 건너뛰시겠습니까?
982	StoryModal_FastForwardAllowDescription_Short	아직 읽지 않은 내용을 건너뛰려 합니다.⏎⏎중요한 장면에 도달하면 '자동 재생'으로⏎전환됩니다.⏎⏎정말 아직 읽지 않은 내용을 건너뛰시겠습니까?
983	Skill_Synesthesia_Upper	시너스타지아
984	Tutorial_BackColonSpace	이전:
985	Tutorial_PressShift	<b>Shift 키</b>를 입력
986	Modal_ButtonTextConfirmUpper	확인
987	Tooltip_UnableToExploreZeroNewTiles	새로 발견될 칸이 없으면 탐색할 수 없습니다
988	Modal_ConfirmBlueprintExploration	설계도 탐색 확인
990	SettingsName_Gameplay_SideNoteVisual	사이드 레인 강조 표시
991	Settings_Explain_Gameplay_SideNoteVisual	사이드 레인 노트에⏎가이드를 추가합니다.
992	Settings_SideNoteGuideVisual_Left	왼쪽 레인만
993	Settings_SideNoteGuideVisual_Right	오른쪽 레인만
994	Settings_SideNoteGuideVisual_Both	양쪽 레인
995	Settings_SideNoteGuideVisual_None	없음
996	Modal_ConfirmBlueprintExplorationDescription	입자 {0}개를 소모해 {1}칸을 탐색하고⏎힌트 정확도를 {2}% 상승시킵니다.⏎계속하시겠습니까?
997	BlueprintFullyDiscovered	설계도 완전 발견
998	UnlockDiscoveryBoost	발견 부스트 해금
999	IntegrateCards	카드 제작 모드
1000	ExploreMode	설계도 탐색 모드
1001	Explore_Upper	탐색
1002	ReduceIotaLimit_Minus_Int	입자 한도 감소
1003	ReduceIotaLimit_Description	설계도 입자 한도 {0} 감소
1010	Timeline_Modal_TimelineUnlockedTitle	타임라인 해금
1011	Timeline_Modal_TimelineUnlockedBody	{0}의 시나리오 타임라인이 해금되었습니다.
1012	CurrentDifficultyUpper	현재 난이도
1013	Tutorial_ExplorationMode0	제작 시 <b>탐색 모드</b>를 사용할 수 있게⏎되었습니다.
1014	Tutorial_ExplorationMode1	탐색 모드에서는 제작 시 발견될 설계도⏎범위가 하이라이트로 표시됩니다.
1015	StartingInUpper	재개까지
1020	CraftingChallengeTarget_LeftRange_Description	카드 범위(좌)
1021	CraftingChallengeTarget_RightRange_Description	카드 범위(우)
1022	CraftingChallengeComparisonType_AtLeastTwoValues_Description	{0}이(가) {1} 이상⏎또한 {2}이(가) {3} 이상
1023	UnlockSkillsDescription	마스터리 챌린지를 달성해서 보상을 획득
1029	DifficultyUnlock_FBDTitle	FORBIDDEN: 금단의 지식
1030	DifficultyUnlock_UltsTitle	ULTIMATE: 궁극의 지식
1031	ChangeTo_HexColorTitle	카드 색상 변경 활성화
1032	UnformedHex_Description	이 칸에 입자를 배치하고 제작·탐색하면⏎내용이 드러납니다
1034	ScreenshotDescription	스크린샷이 클립보드에 복사되었습니다
1035	ReflectUpper	리플렉트
1045	Tutorial_NotifyMasteryUnlocked0	<b>카드 제작</b>에서 설계도의 마스터리 챌린지가⏎해금되었습니다.⏎'<b>설계도</b>' 버튼을 클릭해서 시도해 봅시다.
1046	Tutorial_MasteryChallengesTutorial_V2_0	각 설계도에서 마스터리 챌린지에⏎도전할 수 있게 되었습니다.
1047	Tutorial_MasteryChallengesTutorial_V2_1	각 챌린지를 달성하면 보상으로 캐릭터의⏎스킬을 획득·강화할 수 있습니다.⏎실제로 챌린지에 도전해 봅시다.
1048	Tutorial_MasteryChallengesTutorial_V2_2	여기를 클릭해서 카드 제작을 시작합시다.
1049	Tutorial_MasteryChallengesTutorial_V2_3	마스터리 챌린지는 이 버튼으로⏎접근할 수 있습니다.
1050	Tutorial_MasteryChallengesTutorial_V2_4	마스터리 챌린지에서는 한 번의 카드 제작으로⏎특정 스탯 목표 등을 노리게 됩니다.⏎각 설계도에는 여러 개의 챌린지가 있으며,⏎각 챌린지 내용과 보상이 여기에 나열됩니다.
1051	Tutorial_MasteryChallengesTutorial_V2_5	이번에는 이 챌린지에 도전해 봅시다.⏎⏎챌린지 오른쪽 위의 '고정 표시'를 클릭하면⏎제작 중에도 이번 챌린지 조건인 스탯 목표를⏎고정 표시할 수 있습니다.
1052	Tutorial_MasteryChallengesTutorial_V2_6	이 챌린지의 달성 조건은⏎일정 이상의 <b>기초 공격력</b>을 얻는 것입니다.⏎⏎일단 가이드와 같이 입자를 배치해 봅시다.
1053	Tutorial_MasteryChallengesTutorial_V2_7	이걸로 기초 공격력 목표를 달성했습니다.⏎⏎하지만 하나 더, 챌린지 달성에는 제작 시⏎총 페널티가 0이어야 합니다.
1054	Tutorial_MasteryChallengesTutorial_V2_8	하지만 지금 니아는 입자를 인접시키지 않고⏎배치했을 때 발생하는 <b>단절</b> 페널티를⏎무효화하는 스킬을 가지고 있지 않습니다.⏎그러니 컬러존을 채우면서 모든 입자가⏎인접하도록, 마지막 입자를 다시⏎놓아 봅시다.
1055	Tutorial_MasteryChallengesTutorial_V2_9	그리고 챌린지 조건을 만족한 카드를⏎제작하면 보상을 획득할 수 있습니다.
1056	Tutorial_MasteryChallengesTutorial_V2_10	그럼 설계한 카드를 확정하고⏎보상을 받읍시다.
1057	Tutorial_MasteryChallengesTutorial_V2_11	이번에 니아가 습득한 스킬은, 한 번의 제작에서⏎동시에 사용할 수 있는 입자 개수를 늘려⏎줍니다.⏎이처럼 캐릭터의 스킬은 카드 제작 시⏎선택지를 넓혀 줄 수 있습니다.
1059	Tutorial_RecipeSelectCraftingSystem5_2	소지한 입자는 화면 아래쪽 목록에서⏎선택할 수 있습니다.
1060	Story_IntroVideo_ShroudSkyDenseDay	낮·슈라우드 밀집형
1061	Story_IntroVideo_ShroudSkySplittingNight	밤·슈라우드 분열형
1062	Story_IntroVideo_ShroudSkyThinDusk	저녁·슈라우드 희박형
1063	ExploringAsUpper	스킬 발동 중
1064	IntegratingAsUpper	스킬 발동 중
1065	Discovered	발견됨
1066	SortButtonDescription_NewestDesc	최신순
1067	SortButtonDescription_PowerDescFortDescNewestDesc	공격력순
1068	SortButtonDescription_FortDescPowerDescNewestDesc	방어력순
1069	SortButtonDescription_ColorAscOrderAscNewestDesc	카드별⏎획득순
1070	GiveUpUpper	뒤로
1071	ImproveInfusionPopup	마스터리 챌린지로 {0}의 인퓨전 스킬 레벨을⏎올리면 사용 가능해집니다
1072	DiscoveredUpper	발견됨
1073	IotaTypesUpper	입자 타입
1074	IncludeTypeChanges	색상 변경 가능 포함
1075	KnownTypeChangesUpper	변경 가능한 색상
1080	Tutorial_DiscoveryV2_0	설계도의 <b>발견</b>이 해금되었습니다.
1081	Tutorial_DiscoveryV2_1	<b>발견</b>은 각 설계도의 레이아웃을 확장해⏎나가는 요소입니다. 실제로 해 봅시다.
1082	Tutorial_DiscoveryV2_2	여기를 클릭해서 카드 제작을 시작합니다.
1083	Tutorial_DiscoveryV2_3	발견에서는 설계도 내 미탐색 칸──'안개'에⏎숨겨진 컬러존을 찾는 것이 목표입니다.⏎그리고 안개의 가장자리에는 <b>하이라이트</b>가⏎표시됩니다.⏎이는 미발견 컬러존이 있는 방향에 대한⏎힌트입니다.
1084	Tutorial_DiscoveryV2_4	하지만 발견 초반에는 이 하이라이트의⏎신빙성이 낮고, 부정확한 경우가 더 많습니다.⏎하이라이트의 정확도는 힌트 정확도로⏎여기에 표시됩니다.
1085	Tutorial_DiscoveryV2_5	안개는 그 위에 입자를 배치하고⏎카드 제작을 확정하면 탐색할 수⏎있습니다.⏎⏎실제로 가이드대로 입자를 놓아 봅시다.
1086	Tutorial_DiscoveryV2_6	그럼 카드 제작을 마치고 탐색한 칸을⏎확인해 봅시다.
1087	Tutorial_DiscoveryV2_7	여기를 클릭해서 카드 제작을 확정합니다.
1088	Tutorial_DiscoveryV2_8	제작 시 배치한 입자가 미발견 컬러존에⏎닿아 있었기 때문에, 해당 컬러존과 주변⏎안전 칸이 발견되었습니다.⏎⏎다음 제작부터는 이 일대가 처음부터⏎안전 칸으로 취급됩니다.
1089	Tutorial_NotifyDiscoveryUnlocked0	<b>발견</b>이 <b>카드 제작</b>에서⏎해금되었습니다.⏎'<b>설계도</b>' 버튼을 클릭해서 시도해 봅시다.
1090	MinorSplashBanner_MasteryChallengeCompleteTitle	마스터리 챌린지 달성
1091	MinorSplashBanner_NewSkillUnlockedBody	새 스킬 해금
1092	MinorSplashBanner_DifficultyUnlockedTitle	난이도 해금
1093	MinorSplashBanner_DifficultyUnlockedBody_Ult	<b>ULTIMATE</b> 난이도 채보가 해금되었습니다
1094	MinorSplashBanner_DifficultyUnlockedBody_Fbd10	<b>Level 10의 FORBIDDEN</b> 난이도 채보가⏎해금되었습니다
1095	MinorSplashBanner_DifficultyUnlockedBody_Fbd11	<b>Level 11의 FORBIDDEN</b> 난이도 채보가 해금되었습니다
1096	MinorSplashBanner_DifficultyUnlockedBody_Fbd12	<b>Level 12의 FORBIDDEN</b> 난이도 채보가 해금되었습니다
1097	MinorSplashBanner_DifficultyUnlockedBody_All	모든 난이도의 채보가 해금되었습니다
1098	MinorSplashBanner_DiscoveryProgressTitle	설계도 발견 진행
1099	MinorSplashBanner_DiscoveryProgressBody_NewTilesDiscovered	설계도 내 새로운 칸을 발견했습니다
1110	MinorSplashBanner_DiscoveryProgressBody_BlueprintFullyDiscovered	설계도 내 모든 칸을 발견했습니다
1111	MinorSplashBanner_DiscoveryProgressBody_BlueprintMasteryCompleted	설계도 마스터리를 완료했습니다
1112	IotaDropsTag_FirstClear	첫 클리어
1113	IotaDropsTag_SongLength	곡 길이
1114	IotaDropsTag_Skills	스킬
1115	IotaDropsTag_Rank	랭크
1116	SongSelect_FreeplayNoRewardsLabel	리멤브런스 미연결 프리 플레이에서는⏎보상을 획득할 수 없습니다
1117	Skill_TokonagiEncounter	해방
1118	Skill_TokonagiEncounter_Description	타인을 자신의 지배하에 두다
1119	TokonagiEncounter_ObtainPowerModalDescription	내면의 세계를 손에 넣어라──
1120	TokonagiEncounter_TakeControlDescription	이 팝업 다시 보지 않기
1121	MasteryProgress_Upper	설계도 현황
1122	Modal_GiveUp	인카운터를 포기하고 타임라인으로⏎돌아가시겠습니까?
1123	Modal_GiveUpTitle	타임라인으로 돌아가기
1124	SettingsName_BossVfx	보스곡 시각 효과
1125	Settings_BossVfx_Full	최대
1126	Settings_BossVfx_Reduced	약하게
1127	Settings_BossVfx_None	없음
1128	SettingsExplain_BossVfx	보스곡 시각 효과의⏎강도를 조정합니다.
1129	RewardsUpper	보상
1130	UnlockedBlueprintIdeation	카드 제작 해금
1131	BlueprintFullyMastered	설계도 마스터리 완료
1132	GenSkillLevelUp	공용 스킬 습득
1133	CoreSkillLevelUp	캐릭터 스킬 레벨업
1134	SpectralSkillLevelUp	스펙트럴 스킬 레벨업
1135	AllCharactersUpper	전체 캐릭터
1136	UltimateUnlockedDescription	<b>ULTIMATE 난이도</b>를 플레이할 수⏎있게 되었습니다
1137	FBD10UnlockedDescription	<b>Lv. 10까지의 FORBIDDEN 난이도</b>를 플레이할 수⏎있게 되었습니다
1138	FBD11UnlockedDescription	<b>Lv. 11까지의 FORBIDDEN 난이도</b>를 플레이할 수⏎있게 되었습니다
1139	FBD12UnlockedDescription	<b>Lv. 12까지의 FORBIDDEN 난이도</b>를 플레이할 수⏎있게 되었습니다
1140	NewDifficultyUnlocked	새 난이도 해금
1141	MasteryChallengesUnlocked	마스터리 챌린지 해금
1142	DiscoveryUnlocked	설계도 발견 해금
1143	NewTilesDiscovered	새로운 칸 발견
1144	NewUpper	NEW
1145	KnownPotentialDrops	획득 가능한 입자
1146	FBD13AndAboveUnlockedDescription	<b>Lv. 13 이상의 FORBIDDEN 난이도</b>를 플레이할 수⏎있게 되었습니다
1180	Tutorial_LoadoutV2_0	'로드아웃'이 해금되었습니다.⏎앞으로의 인카운터에서는 인카운터 중 자신의⏎스탯에 영향을 주는 <b>'카드'</b>를 여기서⏎장착할 수 있습니다.
1181	Tutorial_LoadoutV2_1	카드는 <b>아래쪽 목록에서 빈 슬롯으로⏎드래그</b>하면 장착할 수 있습니다.⏎⏎실제로 카드 2장을 장착해 봅시다.
1182	Tutorial_LoadoutV2_2	각 카드를 장착해서 얻은 <b>총 공격력</b>과⏎<b>총 방어력</b>이 여기에 표시됩니다.⏎이 두 가지가 인카운터에서 당신의 주요⏎스탯이 됩니다.
1183	Tutorial_LoadoutV2_3	인카운터에서는 상대도 카드를 장착하며,⏎위쪽에는 상대의 스탯이 표시됩니다.⏎당신의 스탯이 상대의 스탯을 웃돌고, 게임⏎중 정확하게 노트를 연주하는 것이 인카운터에서⏎승리하기 위한 핵심입니다.
1184	Tutorial_LoadoutV2_4	현재 당신은 2장의 카드만 보유하고⏎있지만, 시나리오를 진행하면 더 많은 카드가⏎해금됩니다.
1185	Tutorial_DiscoveryV2_9	힌트 정확도는 안개를 탐색할 때마다⏎상승하며, 퍼센트가 높을수록 하이라이트가⏎정확해져 컬러존이 숨겨진 방향이⏎좁혀집니다.
1186	Tutorial_DiscoveryV2_10	이 '하이라이트'를 활용해서, 그 방향에⏎숨겨진 컬러존을 찾아냅시다.
1187	Tutorial_LoadoutV2_Part2_0	상대의 카드에는 세트된 페이즈 부근에서⏎스탯 등에 큰 영향을 주는 효과가 있는⏎'특성'이 붙어 있는 경우도 있습니다.⏎커서를 올리면 그 효과를 확인할 수 있습니다.
1188	Tutorial_Results_FailEncounterConflict	로드아웃 구성이 충분하지 않아 커넥트⏎인카운터에서 패배했습니다.⏎이 인카운터를 클리어하려면 더 강력한⏎카드를 새로 제작해야 할 수도 있습니다.
1189	Tutorial_Results_FailEncounterMeditation	로드아웃 구성이 충분하지 않아 리플렉트⏎인카운터에서 패배했습니다.⏎이 인카운터를 클리어하려면 더 강력한⏎카드를 새로 제작해야 할 수도 있습니다.
1190	Tutorial_Results_FailEncounter_DiveOverlay0	데미지 상황 등 인카운터 중 상세 내용을⏎이 버튼에서 확인할 수 있습니다.
1191	Tutorial_Results_FailEncounter_DiveOverlay1	각 페이즈를 클릭하면 해당 페이즈에서의⏎데미지 등 상세 내용을 확인할 수 있습니다.⏎카드에 특성이 부여되어 있었다면, 그 특성에⏎의한 스탯 변화도 확인할 수 있습니다.
1192	Tutorial_Results_FailEncounterMissHp	인카운터에서 승리하려면 곡이 끝날 때⏎<b>미스 게이지</b>가 0 이상이어야 합니다.
1193	Tutorial_RecipeSelectCraftingSystem17	카드 제작의 소재가 되는 입자는⏎각각 다른 형상과 색상을 가지고 있습니다.⏎형상이 큰 입자일수록 하나로 여러 칸을⏎채울 수 있습니다.⏎⏎각 캐릭터는 처음에는 한정된 종류의⏎입자만 사용할 수 있습니다.
1194	Tutorial_RecipeSelectCraftingSystem18	여기가 카드 제작 전 최종 확인 화면입니다.⏎이후 게임이 진행되면, 이 화면에서 카드에⏎'특성'을 부여할 수도 있게 됩니다.
1195	Tutorial_RecipeSelectCraftingSystem19	그 밖에 선택 화면에서는 설계도별 정보를⏎확인할 수 있습니다.⏎⏎예를 들어 이 미리보기에서는, 제작을⏎시작하기 전에 컬러존 등 설계도의⏎레이아웃을 확인할 수 있습니다.
1250	Tutorial_DropResults0_1	<b>입자</b>는 카드 제작 소재가 되는⏎아이템으로, 다양한 형상과 색상을 가지고⏎있습니다.⏎⏎또한 입자 하나하나는 각기 다른 출력값을⏎가지고 있으며, 제작 시 사용하는 입자의⏎출력 크기가 카드의 스탯을 좌우합니다.
1251	MasteryUpper	마스터리
1252	Challenges	챌린지
1253	ChallengesUpper	챌린지 내용
1254	RequirementsUpper	조건
1255	CompleteChallengesDescription	페널티 없이 챌린지 조건을 달성하면⏎보상 획득
1256	PinUpper	고정 표시
1258	UnpinCompletedChallengeUpper	달성한 챌린지 고정 표시 해제
1259	ClearSongToProceed	진행하려면 인카운터 클리어 필요
1260	CommandUpper	커맨드
1261	ToleratePenaltyUpper	페널티 완화
1300	Tutorial_ConflictEncounter_HpStats0	시나리오 중 인카운터가 발생할 수 있습니다.⏎인카운터에서는 곡이 진행되는 동안 상대와⏎맞서게 됩니다.
1301	Tutorial_ConflictEncounter_HpStats1	자신의 HP를 0으로 만들지 않으면서⏎상대의 HP를 0까지 줄여 인카운터에서⏎승리합시다.
1302	Tutorial_ConflictEncounter_HpStats2	당신의 HP는 당신의 <b>방어력</b>과 같고,⏎상대의 HP는 상대의 <b>방어력</b>과 같습니다.⏎⏎주는 데미지도 각자의 <b>공격력</b>으로⏎정해지지만, 당신의 리듬 게임 플레이에 따라⏎실제로 주는 데미지가 달라집니다.
1303	Tutorial_ConflictEncounter_HpStats3	서로의 공격은 노트를 연주할 때마다⏎자동으로 발생합니다.⏎데미지를 받으면 HP가 감소합니다.
1304	Tutorial_ConflictEncounter_HpStats4	시나리오 중 인카운터에서는 HP가 0이 되면⏎그 시점에서 곡이 종료되고, 인카운터에서⏎패배합니다.
1306	Tutorial_ConflictEncounter_CardsPhases0	인카운터 중, 화면 왼쪽에는 당신이 로드아웃에서⏎편성한 카드가 표시됩니다.
1307	Tutorial_ConflictEncounter_CardsPhases1	또한 곡은 5개의 페이즈로 나뉘어⏎진행됩니다.⏎⏎현재 페이즈와, 그 페이즈에 대응하는⏎슬롯의 카드를 확인할 수 있습니다.
1308	Tutorial_ConflictEncounter_Resonance0	인카운터 중, 곡은 <b>5개의 페이즈</b>로⏎나뉩니다.⏎⏎그리고 각 페이즈마다 공명 게이지를⏎채울 수 있습니다.
1309	Tutorial_ConflictEncounter_Resonance1	공명 게이지는 당신의 HP 게이지⏎아래에 표시되며, 노트를 EXACT 판정으로⏎연주하면 상승합니다.⏎⏎공명 게이지가 최대까지 차면, 이후 그⏎페이즈 동안 당신의 공격은 크리티컬이⏎됩니다! 크리티컬은 주는 데미지가 5배가⏎됩니다.⏎⏎공명 게이지는 각 페이즈가 시작될 때마다⏎초기화됩니다.
1311	Tutorial_Results_FirstTraitIotaDrop0	'특성'을 가진 입자를 획득했습니다.⏎⏎특성은 카드 제작 시 카드에 장착할 수 있는⏎강력한 추가 효과입니다.
